"count";"taxontreedefid";"rank_";"taxon_full_name"
1;13;species;(Allesch. & Schnabl) Bondartsev
1;13;species;(Allesch. & Schnabl) Fiasson & Niemelä
1;13;species;(Allesch.) Died.
1;13;species;(Allesch.) Höhn.
1;13;species;(Allesch.) Lind
1;13;species;(Allesch.) Ruszk.-Mich.
1;13;species;(Allioni) Roem. & Schult.
1;13;species;(Allorge) Leeuwenberg
1;13;species;(Almq. ex Stenstr.) Dahlst.
1;13;species;(Alph. Wood) Alph. Wood
1;13;species;(Alph. Wood) Smyth & L. C. R. Smyth
1;13;species;(Alston)Lehnert
1;13;species;(Alston)Lell.
1;13;species;(alston)Sota
1;13;species;(Alston)Sota
1;13;species;(Alston)Tryon
1;13;species;(Alston)Østergaard
1;13;species;(Ames) Luer
1;13;species;(Ames)Garay
1;13;species;(Anderss.)Robins.
1;13;species;(Andersson) Coville
1;13;species;(Andersson) J. I. M. Melo
1;13;species;(Andersson)Morrone & Zuloaga
1;13;species;(Andersson)Robins.
1;13;species;(Andr.)
1;13;species;(Andr.) Britten
1;13;species;(Andr.) G. Don
1;13;species;(Andr.) Sims
1;13;species;(Andr.) Sweet
1;13;species;(Andr.)Britten
1;13;species;(Andr.)Focke
1;13;species;(Andr.)Haw.
1;13;species;(Andr? & Baker) L.B. Smith
1;13;species;(Andr?) AndrZ
1;13;species;(Andr?) L.B.Smith
1;13;species;(Andr?)Andr? ex Baker
1;13;species;(Andr?)L.B.Smith
1;13;species;(Andre ex Bak.)L.B.Sm.
1;13;species;(Andre)M.A. Spencer & L.B. Sm.
1;13;species;(Andre)M.A.Spencer & L.B.Sm.
1;13;species;(Andre)Mez
1;13;species;(Andrews & Jacks.) Druce
1;13;species;(Andrews) Sims
1;13;species;(Andrews) Willd.
1;13;species;(AndrZ) AndrZ ex Mez
1;13;species;(AndrZ)L.B. Smith
1;13;species;(AndrZ)L.B.Smith
1;13;species;(angustifolium (Sw.)FZe
1;13;species;(Añón) G. D. Rowley
1;13;species;(Añon) Hershk.
1;13;species;(Añon) Peralta
1;13;species;(Anzi) Matzer & Hafellner
1;13;species;(Arabi & Zarre)
1;13;species;(Arbo) Thulin & Razafim.
1;13;species;(Arcang.) Allesch.
1;13;species;(Ardoino) Lledo
1;13;species;(Arènes) Capuron
1;13;species;(Arist.)Cuatrec.
1;13;species;(Arn. ex Griseb.) C. B. Clarke
1;13;species;(Arn. ex Miq.)Janowski
1;13;species;(Arn.) Bhandari
1;13;species;(Arn.) C. Jeffrey
1;13;species;(Arn.) Engl.
1;13;species;(Arn.) Pillans
1;13;species;(Arn.)B. Hansen
1;13;species;(Arn.)Hara
1;13;species;(Arn.)Ridsdale
1;13;species;(Arnolds & Noordel.) Noordel.
1;13;species;(Arnolds) Redhead, Vilgalys & Moncalvo
1;13;species;(Arrh.) Fr.
1;13;species;(Arruda)Schott
1;13;species;(Arthur) Barthol.
1;13;species;(Asch. & Sint. ex Boiss.) A. J. Moore & Dillenb.
1;13;species;(Asch.) Danin
1;13;species;(Assadi) Falat., Assadi & F. Ghahrem.
1;13;species;(Atkinson) J¿rstad
1;13;species;(Aubl.) A. St.
1;13;species;(Aubl.) Amshoff
1;13;species;(Aubl.) Borchs. & S.Suirez
1;13;species;(Aubl.) Borhidi
1;13;species;(Aubl.) D.L.Denham
1;13;species;(Aubl.) DC.
1;13;species;(Aubl.) Dcne. & Planch.
1;13;species;(Aubl.) Eichler 
1;13;species;(Aubl.) Gilg
1;13;species;(Aubl.) Gürke
1;13;species;(Aubl.) Hassl.
1;13;species;(Aubl.) Huber ex Ducke
1;13;species;(Aubl.) J. E. Nascim. & Bittrich
1;13;species;(Aubl.) J. F. B. Pastore & J. R. Abbott
1;13;species;(Aubl.) J.F.Macbr.
1;13;species;(Aubl.) Kisrn. 
1;13;species;(Aubl.) Knobl.
1;13;species;(Aubl.) Krug & Urb.
1;13;species;(Aubl.) Kuntze
1;13;species;(Aubl.) Leme
1;13;species;(Aubl.) Maguire & B. M. Boom
1;13;species;(Aubl.) Maguire, Steyerm. & Frodin
1;13;species;(Aubl.) Mez
1;13;species;(Aubl.) Oken
1;13;species;(Aubl.) Ooststr. ex Lanj. & Uittien
1;13;species;(Aubl.) Raeusch.
1;13;species;(Aubl.) Sandwith
1;13;species;(Aubl.) Sandwith 
1;13;species;(Aubl.) Standl. & Steyerm.
1;13;species;(Aubl.) Struwe, Nilsson & Albert
1;13;species;(Aubl.) Swart
1;13;species;(Aubl.) Urb.
1;13;species;(Aubl.)A. DC.
1;13;species;(Aubl.)A. H. Gentry
1;13;species;(Aubl.)Baill.
1;13;species;(Aubl.)Benth.
1;13;species;(Aubl.)Ching
1;13;species;(Aubl.)Cogn.
1;13;species;(Aubl.)D.Don
1;13;species;(Aubl.)Dryand.
1;13;species;(Aubl.)Engl.
1;13;species;(Aubl.)Fee
1;13;species;(Aubl.)G.Don
1;13;species;(Aubl.)GYrke
1;13;species;(Aubl.)Howard
1;13;species;(Aubl.)Hub.
1;13;species;(Aubl.)J.F.Gmel.
1;13;species;(Aubl.)K.Schum.
1;13;species;(Aubl.)Karst.
1;13;species;(Aubl.)Lindl.
1;13;species;(Aubl.)Lindley
1;13;species;(Aubl.)Malme
1;13;species;(Aubl.)March.
1;13;species;(Aubl.)Naud.
1;13;species;(Aubl.)Pers.
1;13;species;(Aubl.)Pittier
1;13;species;(Aubl.)Poir.
1;13;species;(Aubl.)R.E.Fr.
1;13;species;(Aubl.)Saff.
1;13;species;(Aubl.)Sandw.
1;13;species;(Aubl.)Sandwith
1;13;species;(Aubl.)Schultes
1;13;species;(Aubl.)Smith
1;13;species;(Aubl.)Standley
1;13;species;(Aubl.)Thours
1;13;species;(Aubl.)Triana
1;13;species;(Aubl.)Urb.
1;13;species;(Aubl.)Urban
1;13;species;(Aubl.)Vahl
1;13;species;(Aubl.)Wiehl.
1;13;species;(Aublet) O. Kuntze
1;13;species;(Aublet)C. Presl
1;13;species;(Aublet)DeCandolle
1;13;species;(Aublet)Sandwith
1;13;species;(Aublet)Swartz
1;13;species;(Aubrev.) Pilz
1;13;species;(Aubry
1;13;species;(AubrZv.)T.D. Penn.
1;13;species;(Audas) Kellermann
1;13;species;(Auersw. ex Fuckel) Sacc.
1;13;species;(Auersw. ex Niessl) Cain
1;13;species;(Auersw. ex Niessl) Niessl
1;13;species;(Auersw.) Berl. & Voglino
1;13;species;(Auersw.) Boerema
1;13;species;(Auersw.) Jeng & J.C.Krug
1;13;species;(Auersw.) L. Holm
1;13;species;(Auersw.) M.E.Barr
1;13;species;(Auersw.) Munk
1;13;species;(Auersw.) Petr.
1;13;species;(Auersw.) Petrak
1;13;species;(Auersw.) S.E.Ahmed & Cain ex Kobayasi
1;13;species;(Auersw.) S.I.Ahmed & Cain ex Kobayasi
1;13;species;(Auersw.) Starbäck
1;13;species;(Auersw.) Vestergren
1;13;species;(Auersw.) Winter
1;13;species;(Auersw.) Z.H. Xu, T.C. Harr., M.L. Gleason & Batzer
1;13;species;(Auersw.)Cain
1;13;species;(Aymard) Aymard
1;13;species;(Aytaç) Dillenb. & Kadereit
1;13;species;(Azn.) Koz.
1;13;species;(B. & C.)  Læssae, Rogers & Whalley
1;13;species;(B. & K.) I. & B
1;13;species;(B. & K.)Cowan 
1;13;species;(B. A. Fowler & B. L. Turner) B. L. Turner
1;13;species;(B. A. Fowler & B. L. Turner) R. A. Levin
1;13;species;(B. ex DC.)O. K.
1;13;species;(B. Fedtsch. & Basil.) Judd
1;13;species;(B. Fedtsch.) Boriss.
1;13;species;(B. Fedtsch.) Hendrych
1;13;species;(B. Heyne) Chew ex E. M. Gardner
1;13;species;(B. J. Conn) K. L. Gibbons, B. J. Conn & Henwood
1;13;species;(B. L. Burtt) Vink
1;13;species;(B. L. Rob.) G. Mans.
1;13;species;(B. L. Rob.) Halse & Feuillet
1;13;species;(B. L. Rob.) Harms
1;13;species;(B. L. Rob.) M. L. Zhang
1;13;species;(B. L. Rob.) M. W. Frohl. & M. W. Chase
1;13;species;(B. L. Rob.) Rydb.
1;13;species;(B. L. Rob.) Sorrie
1;13;species;(B. L. Rob.)R.M. King & H. Rob.
1;13;species;(B. L. Rob.)R.M.King & H.Rob.
1;13;species;(B. L. Robinson)
1;13;species;(B. L. Robinson)K. & R.
1;13;species;(B. L. Turner) Feuillet & Halse
1;13;species;(B. L. Turner) G. Mans.
1;13;species;(B. L. Turner) J. S. Pringle
1;13;species;(B. Lindeberg) Kukkonen
1;13;species;(B. S. G.)Warnst.
1;13;species;(B. Schreib.) Sorrie
1;13;species;(B. Øllg.) B. Øllg.
1;13;species;(B.Heyne ex Wight & Arn.) Schrire
1;13;species;(B.L. Burtt & R.M. Sm.)R.M. Sm.
1;13;species;(B.L. Rob.) R.M. King & H. Rob
1;13;species;(B.L.Burtt) A.Weber & D.J.Middleton
1;13;species;(B.L.Burtt) C.Puglisi
1;13;species;(B.L.Rob.) R.M. King & H. Rob.
1;13;species;(B.S.G.)Lang.
1;13;species;(B.S.G.)Loesk.
1;13;species;(B.Øllg. & P.G.Windisch) B.Øllg.
1;13;species;(Bab. ex Berk.) Fr.
1;13;species;(Bab.) Coleman
1;13;species;(Baccari ex Ridley) Henderson
1;13;species;(Bacigalupo) G. D. Rowley
1;13;species;(Backer) Backer
1;13;species;(Baehni)Pennington
1;13;species;(Baehni)T.D. Penn.
1;13;species;(Baikov) Chepinoga
1;13;species;(Bailey) B. Hyland
1;13;species;(Bailey) Fernald
1;13;species;(Bailey) Moore
1;13;species;(Baill.) Ast
1;13;species;(Baill.) Bamps
1;13;species;(Baill.) Becc.
1;13;species;(Baill.) Beentje & J.Dransf.
1;13;species;(Baill.) Byng & Christenh.
1;13;species;(Baill.) Byng & Utteridge
1;13;species;(Baill.) C. C. Berg
1;13;species;(Baill.) C. M. Taylor
1;13;species;(Baill.) E. M. Gardner & Zerega
1;13;species;(Baill.) Figueiredo & Gideon F. Sm.
1;13;species;(Baill.) Gilg
1;13;species;(Baill.) H. Perrier
1;13;species;(Baill.) Hadj
1;13;species;(Baill.) Harms & Loes.
1;13;species;(Baill.) Hul
1;13;species;(Baill.) J. Leonard
1;13;species;(Baill.) J.F.Macbr.
1;13;species;(Baill.) K.Schum.
1;13;species;(Baill.) R. A. Howard
1;13;species;(Baill.) Rolfe
1;13;species;(Baill.) Standl. & Steyerm.
1;13;species;(Baill.) Tirveng.
1;13;species;(Baill.) Urb.
1;13;species;(Baill.) Vesque
1;13;species;(Baill.) Villiers
1;13;species;(Baill.) Vink
1;13;species;(Baill.) W. C. Burger, Lanj. & Wess. Boer
1;13;species;(Baill.) Webster
1;13;species;(Baill.)Beentje & J. Dransf.
1;13;species;(Baill.)Chatrou
1;13;species;(Baill.)Croiz.
1;13;species;(Baill.)Exell
1;13;species;(Baill.)Kosterm.
1;13;species;(Baill.)MUll.Arg.
1;13;species;(Baill.)Prain
1;13;species;(Bainier) Sandoval-Denis, GenŽ & Guarro
1;13;species;(Bajtenov) Czerep.
1;13;species;(Bak.) Dubard
1;13;species;(Bak.) Gillett
1;13;species;(Bak.) Pierre
1;13;species;(Bak.) Prain
1;13;species;(Bak.) Ridley
1;13;species;(Bak.) Schlecht.
1;13;species;(Bak.)A.R.Sm. & R.C. Moran
1;13;species;(Bak.)C. Chr.
1;13;species;(Bak.)C. V. Morton
1;13;species;(Bak.)Christ
1;13;species;(Bak.)Christ.
1;13;species;(Bak.)Diels.
1;13;species;(Bak.)L. B. Smith
1;13;species;(Bak.)Maxon
1;13;species;(Bak.)R. M. Smith
1;13;species;(Bak.)Ridley
1;13;species;(Bak.)Tryon
1;13;species;(Baker ex Aitch.) Bunge ex B. Fedtsch.
1;13;species;(Baker ex Jenman)Kartez & Gandhi
1;13;species;(Baker ex Kurz) H.Ohashi 
1;13;species;(Baker ex Kurz) H.Ohashi & K.Ohashi
1;13;species;(Baker fil.) Baker fil. ex Hutch. & Dalziel
1;13;species;(Baker fil.) Cogn.
1;13;species;(Baker fil.) Cufod.
1;13;species;(Baker fil.) M. Jacobs
1;13;species;(Baker fil.) Moffett
1;13;species;(Baker) A. W. Hill
1;13;species;(Baker) A.R. Sm. & R.C. Moran
1;13;species;(Baker) Bennet
1;13;species;(Baker) C. Chr. 
1;13;species;(Baker) C. Reed
1;13;species;(Baker) C.Chr. 
1;13;species;(Baker) Capuron
1;13;species;(Baker) Christ
1;13;species;(Baker) D.S.Conant
1;13;species;(Baker) Desc.
1;13;species;(Baker) Drake
1;13;species;(Baker) F. White
1;13;species;(Baker) Friis & Nordal
1;13;species;(Baker) H. P. Tsui
1;13;species;(Baker) Hepper
1;13;species;(Baker) Holttum
1;13;species;(Baker) K. Iwats.
1;13;species;(Baker) K. M. Wong, Sugumaran & Sugau
1;13;species;(Baker) K. Schum.
1;13;species;(Baker) K.Ohashi & H.Ohashi 
1;13;species;(Baker) Keraudren
1;13;species;(Baker) L.E.Bishop
1;13;species;(Baker) Maxon
1;13;species;(Baker) Mez
1;13;species;(Baker) Moffett
1;13;species;(Baker) Moran, Labiak & Prado
1;13;species;(Baker) Mynssen, A.Vasco, Sylvestre, R.C.Moran & Rouhan
1;13;species;(Baker) N. E. Br.
1;13;species;(Baker) O. Schwartz
1;13;species;(Baker) P. F. Stevens
1;13;species;(Baker) Pic.Serm.
1;13;species;(Baker) Planch.
1;13;species;(Baker) Popov
1;13;species;(Baker) R.C.Moran, J.Prado & Sundue
1;13;species;(Baker) Roalson & J. C. Hall
1;13;species;(Baker) Rojo
1;13;species;(Baker) S. W. Liu & T. N. Ho
1;13;species;(Baker) Skornick. & Hlavati
1;13;species;(Baker) Sleumer
1;13;species;(Baker) Smith
1;13;species;(Baker) Speta
1;13;species;(Baker) Tiegh.
1;13;species;(Baker) Warb.
1;13;species;(Baker)A. R. Smith
1;13;species;(Baker)A.R. Sm. & R.C. Moran
1;13;species;(Baker)A.R.Sm. & R.C. Moran
1;13;species;(Baker)A.R.Smith
1;13;species;(Baker)C. V. Morton
1;13;species;(Baker)Ching
1;13;species;(Baker)Copel.
1;13;species;(Baker)Craib
1;13;species;(Baker)Hennipman
1;13;species;(Baker)Holub
1;13;species;(Baker)Hovenkamp
1;13;species;(Baker)J. Sm.
1;13;species;(Baker)J.K.Morton
1;13;species;(Baker)L.B. Smith
1;13;species;(Baker)Lellinger
1;13;species;(Baker)M.G. Price
1;13;species;(Baker)Maxon
1;13;species;(Baker)Mez 
1;13;species;(Baker)Pax
1;13;species;(Baker)R.C. Moran
1;13;species;(Baker)Reed
1;13;species;(Baker)Sprague
1;13;species;(Baker)Suess.
1;13;species;(Baker)Troupin
1;13;species;(Bakh. f.) R.Camara, Ridd.-Num. & Veldk.
1;13;species;(Bal)A. Camus
1;13;species;(Bal.)Clayton
1;13;species;(Balansa)C.E.Hubb.
1;13;species;(Balansa)Henr.
1;13;species;(Balb.) Fuckel
1;13;species;(Balb.) Rchb.
1;13;species;(Balb.)DC.
1;13;species;(Bald.) Markgr.
1;13;species;(Balf. fil. & Forrest) T. N. Ho & S. W. Liu
1;13;species;(Balf. fil.) Fernald
1;13;species;(Balf. fil.) J. B. Gillett
1;13;species;(Balf. fil.) M. W. Frohl., M. W. Chase & Thulin
1;13;species;(Balf. fil.) Moffett
1;13;species;(Balf. fil.) Petruss. & Thulin
1;13;species;(Balf. fil.) Radcl.
1;13;species;(Balf. fil.) Thulin
1;13;species;(Bals.-Criv.) Vuill.
1;13;species;(Balslev & A.J. Hend.) Barfod
1;13;species;(Banks & Sol.) Podlech
1;13;species;(Banks ex DC.) Cochrane & Iltis
1;13;species;(Banks ex DC.) R. L. Barrett
1;13;species;(Banks ex DC.) Soares Neto & Roalson
1;13;species;(Barb. Rodr.)Cogn.
1;13;species;(Barb. Rodr.)Lojtnant
1;13;species;(Barb. Rodr.)Luer
1;13;species;(Barb.Rodr.) L.H.Bailey
1;13;species;(Barb.Rodr.)A.J.Hend.
1;13;species;(Barfod)A.J.Hend.
1;13;species;(Barg.
1;13;species;(Barla) Bon
1;13;species;(Barla) M.Bon
1;13;species;(Barla) Pacioni
1;13;species;(Barla) Vellinga
1;13;species;(Barneby) D. M. Post
1;13;species;(Barneby) J. R. Abbott
1;13;species;(Barneby) J.W.Grimes
1;13;species;(Barneby) S. L. Welsh
1;13;species;(Barnéoud) Peralta
1;13;species;(Barnett & Sandwith) Brummitt
1;13;species;(Barnett)B.L.Burtt
1;13;species;(Baroni & Lodge)
1;13;species;(Barrasa & G. Moreno) Valldos. & Guarro
1;13;species;(Barringer) J. F. B. Pastore & D. B. O. S. Cardoso
1;13;species;(Barrington)R.C. Moran
1;13;species;(Barros) Barros
1;13;species;(Barros)Dhooge & Goetgh.
1;13;species;(Bartl. ex DC.) Ridsdale
1;13;species;(Bartl.) Sond.
1;13;species;(Bartl.) Timaná
1;13;species;(Bartling) Fenzl ex Rohrb.
1;13;species;(Bartr.) Raf.
1;13;species;(Bary & F?e)T. Moore
1;13;species;(Bas & Laessoe) I.Saar
1;13;species;(Bas & UljŽ) Redhead, Vilgalys & Moncalvo
1;13;species;(Bas) Redhead, Vilgalys & Moncalvo
1;13;species;(Bastard) Guépin
1;13;species;(Bastos) Sleumer
1;13;species;(Batsch : Fr.) Gray
1;13;species;(Batsch : Fr.) Hesler
1;13;species;(Batsch : Fr.) Konrad & Maubl.
1;13;species;(Batsch : Fr.) Korf & S.E.Carp.
1;13;species;(Batsch : Fr.) KŸhner
1;13;species;(Batsch : Fr.) M.M.Moser
1;13;species;(Batsch : Fr.) Maire
1;13;species;(Batsch : Fr.) P.Kumm. ss. J.E.Lange
1;13;species;(Batsch : Fr.) Pers.
1;13;species;(Batsch : Fr.) QuŽl.
1;13;species;(Batsch : Fr.) Rehm
1;13;species;(Batsch : Fr.) Sacc.
1;13;species;(Batsch : Fr.) Singer
1;13;species;(Batsch : Pers.) Pers.
1;13;species;(Batsch : Pers.) Rostk.
1;13;species;(Batsch) Bacyk & Van Vooren
1;13;species;(Batsch) Berk. & Broome
1;13;species;(Batsch) Boud.
1;13;species;(Batsch) Bres.
1;13;species;(Batsch) Brumm.
1;13;species;(Batsch) Ces. & de Not.
1;13;species;(Batsch) Dennis
1;13;species;(Batsch) E.-J. Gilbert
1;13;species;(Batsch) Fayod
1;13;species;(Batsch) Fr. ss. Neuhoff
1;13;species;(Batsch) G.F.Atk.
1;13;species;(Batsch) Gillet
1;13;species;(Batsch) H¿il.
1;13;species;(Batsch) Harmaja
1;13;species;(Batsch) Hengstm.
1;13;species;(Batsch) Holl—s
1;13;species;"(Batsch) Holl&#xF3;s"
1;13;species;(Batsch) Höhn.
1;13;species;(Batsch) J.E.Lange
1;13;species;(Batsch) J.Schröt.
1;13;species;(Batsch) Kuntze
1;13;species;(Batsch) Kuyper
1;13;species;(Batsch) KŸhner
1;13;species;(Batsch) M.M. Moser
1;13;species;(Batsch) Melot
1;13;species;(Batsch) Murrill
1;13;species;(Batsch) N.F.Buchw.
1;13;species;(Batsch) Nann.-Brem.
1;13;species;(Batsch) Nann.-Brem. 
1;13;species;(Batsch) P.D.Orton
1;13;species;(Batsch) P.Karst.
1;13;species;(Batsch) P.Kumm.
1;13;species;(Batsch) Petch
1;13;species;(Batsch) Redhead, Moncalvo & Vilgalys
1;13;species;(Batsch) Redhead, Vilgalys & Moncalvo
1;13;species;(Batsch) Rehm
1;13;species;(Batsch) Rostk.
1;13;species;(Batsch) S.E. Carp.
1;13;species;(Batsch) S.E.Carp.
1;13;species;(Batsch) Sing. cf.
1;13;species;(Batsch) Singer
1;13;species;(Batsch) Sutara
1;13;species;(Batsch) Vesterh.
1;13;species;(Batsch) Zmitr.
1;13;species;(Batsch. : Fr.) Fuckel
1;13;species;(Batt.)Greuter & Burdet
1;13;species;(Baumg.) M. Popp
1;13;species;(Baumg.) Niemelä
1;13;species;(Baumg.) Rchb.
1;13;species;(Bayer) Cain
1;13;species;(Bean) Druce
1;13;species;(Bean) J. V. Armstr. & P. D. Sell
1;13;species;(Beauv.)Mitt.
1;13;species;(Bebb ex Rose) Ball
1;13;species;(Becc. ex Merr.) K. M. Wong, Sugumaran & Sugau
1;13;species;(Becc. in Hook.)Henderson
1;13;species;(Becc.) Boerl.
1;13;species;(Becc.) Dransfield
1;13;species;(Becc.) H.E.Moore
1;13;species;(Becc.) Harms
1;13;species;(Becc.) J.Dransf.
1;13;species;(Becc.) Kiew
1;13;species;(Becc.) Kuntze
1;13;species;(Becc.) M.S.Trudgen & W.J.Baker
1;13;species;(Becc.) Melch.
1;13;species;(Becc.) R. A. Howard
1;13;species;(Becc.) Ridley
1;13;species;(Becc.) Sleumer
1;13;species;(Becc.) Utteridge & Byng
1;13;species;(Becc.)Becc.
1;13;species;(Becc.)Beentje & J. Dransf.
1;13;species;(Becc.)C.K.Lim
1;13;species;(Becc.)Essig
1;13;species;(Becc.)H. Beentje & J. Dransfield
1;13;species;(Becc.)J.Dransf.
1;13;species;(Becc.)Taub.
1;13;species;(Becc.)Whit.
1;13;species;(Beck ex Sacc.) Boud.
1;13;species;(Beck ex Sacc.) Nannf.
1;13;species;(Beck) K. Malý
1;13;species;(Beck) K.Mal?
1;13;species;(Beck) V‡nky
1;13;species;(Bedd. ex King) Warb.
1;13;species;(Bedd.) S. Rajkumar & Janarth.
1;13;species;(Bedd.) Warb.
1;13;species;(Bedd.)C.Chr.
1;13;species;(Beeby) Schinz & Thell.
1;13;species;(Bég.) D. A. Webb
1;13;species;(Beker)Stearn
1;13;species;(Bellardi) Dumort.
1;13;species;(Bellynck) Boerema, Loer. & Hamers
1;13;species;(Bender & UljŽ) Redhead, Vilgalys & Hopple
1;13;species;(Bender & UljŽ) Redhead, Vilgalys & Moncalvo
1;13;species;(Bender) La Chiusa & Boffelli
1;13;species;(Bender) Redhead, Vilgalys & Moncalvo
1;13;species;(Benn.) Benth. & Hook. f.
1;13;species;(Benn.)H.J.Lam
1;13;species;(Bennet & Chandra) Kosterm.
1;13;species;(Benoist) Benoist
1;13;species;(Benoist) Cornejo & Iltis
1;13;species;(Benoist) E. M. Gardner & Zerega
1;13;species;(Benoist)H. Robinson
1;13;species;(Benoist)Imlay
1;13;species;(Benth) R.M. King & H. Rob.
1;13;species;(Benth) R.S. Cowan
1;13;species;(Benth. & Hook. fil.) Warb.
1;13;species;(Benth. & Hook.f.) Hutch.
1;13;species;(Benth. & Hook.f.) W.J.Kress & Mood
1;13;species;(Benth. ex Bak.) van Meeuwen
1;13;species;(Benth. ex C. B. Clarke) Ridl.
1;13;species;(Benth. ex G. Don) Ikonn.
1;13;species;(Benth. ex Hook.) A. T. Richardson
1;13;species;(Benth. ex Lindl.) Torr.
1;13;species;(Benth. ex Naudin) C. Hansen
1;13;species;(Benth. ex Oerst.) H.Rob. & Cuatrec.
1;13;species;(Benth. ex Reisseck) Engl.
1;13;species;(Benth.) A. Nelson & J. F. Macbr.
1;13;species;(Benth.) A. W. Benn.
1;13;species;(Benth.) A.C.Ley
1;13;species;(Benth.) A.C.Sm
1;13;species;(Benth.) A.N.Egan & B.Pan
1;13;species;(Benth.) A.Pramanik & Thoth.
1;13;species;(Benth.) Ali
1;13;species;(Benth.) Baill.
1;13;species;(Benth.) Baker
1;13;species;(Benth.) Baker 
1;13;species;(Benth.) Barneby
1;13;species;(Benth.) Blake
1;13;species;(Benth.) Borhidi
1;13;species;(Benth.) Brand
1;13;species;(Benth.) Brenan
1;13;species;(Benth.) Brisuchler & Heubl
1;13;species;(Benth.) C. DC.
1;13;species;(Benth.) Choisy
1;13;species;(Benth.) Cogn.
1;13;species;(Benth.) Constance
1;13;species;(Benth.) Coville
1;13;species;(Benth.) Curran
1;13;species;(Benth.) Danser
1;13;species;(Benth.) E. M. Mc Ginty & Roalson
1;13;species;(Benth.) Ewan
1;13;species;(Benth.) Fint. & Marg.
1;13;species;(Benth.) Fosb.
1;13;species;(Benth.) G. Mans.
1;13;species;(Benth.) G.P.Lewis
1;13;species;(Benth.) Greene
1;13;species;(Benth.) H. Ohashi
1;13;species;(Benth.) H. Robinson
1;13;species;(Benth.) Harley
1;13;species;(Benth.) Harms
1;13;species;(Benth.) Hauenschild
1;13;species;(Benth.) Henrard
1;13;species;(Benth.) I. C. Chung
1;13;species;(Benth.) I. M. Johnst.
1;13;species;(Benth.) I.C.Nielsen
1;13;species;(Benth.) I.C.Nielsen 
1;13;species;(Benth.) Iltis
1;13;species;(Benth.) J. D. Mitch.
1;13;species;(Benth.) J. F. B. Pastore & J. R. Abbott
1;13;species;(Benth.) J. I. M. Melo
1;13;species;(Benth.) J. R. Abbott
1;13;species;(Benth.) J. R. Wheeler
1;13;species;(Benth.) J.L.Clark
1;13;species;(Benth.) K.&R.
1;13;species;(Benth.) K.Krause
1;13;species;(Benth.) Klotzsch ex A. W. Benn.
1;13;species;(Benth.) Knobl.
1;13;species;(Benth.) Landrum
1;13;species;(Benth.) Maesen 
1;13;species;(Benth.) Maguire
1;13;species;(Benth.) Marchand
1;13;species;(Benth.) Mattf.
1;13;species;(Benth.) Mc Vaugh
1;13;species;(Benth.) Merr. & Chun
1;13;species;(Benth.) Milne-Redh.
1;13;species;(Benth.) Molau
1;13;species;(Benth.) Naud.
1;13;species;(Benth.) Oerst.
1;13;species;(Benth.) Oliv.
1;13;species;(Benth.) Parra-Os.
1;13;species;(Benth.) Pedley
1;13;species;(Benth.) Planch.
1;13;species;(Benth.) R. A. Kerrigan
1;13;species;(Benth.) R. Butcher
1;13;species;(Benth.) Rabeler & W. L. Wagner
1;13;species;(Benth.) Ragupathy, Seigler, Ebinger & Maslin
1;13;species;(Benth.) Reveal 
1;13;species;(Benth.) Roberty
1;13;species;(Benth.) Rose
1;13;species;(Benth.) Rye
1;13;species;(Benth.) S. Watson
1;13;species;(Benth.) Sagist. & M.O.Dillon
1;13;species;(Benth.) Sandw.
1;13;species;(Benth.) Sandwith
1;13;species;(Benth.) Sleumer
1;13;species;(Benth.) Small
1;13;species;(Benth.) Snelders & Maas
1;13;species;(Benth.) Struwe
1;13;species;(Benth.) Sugumaran & K. M. Wong
1;13;species;(Benth.) Summerh.
1;13;species;(Benth.) T.Yamaz.
1;13;species;(Benth.) Tard.-Blot
1;13;species;(Benth.) Tippery & Les
1;13;species;(Benth.) Torr.
1;13;species;(Benth.) Triana
1;13;species;(Benth.) Triana & Planch.
1;13;species;(Benth.) Urb.
1;13;species;(Benth.) Wedd. ex Herrera
1;13;species;(Benth.) Woodson
1;13;species;(Benth.)A. C. Sm.
1;13;species;(Benth.)A.C.Sm.
1;13;species;(Benth.)Agnew.
